y,x,mass,size,ecc,signal,raw_mass,ep
403.1757417490832,1100.5076119568841,5068.213532481315,4.401538538353563,0.07354075748870464,55.19334661442036,25493.0,0.0019047772516671885
404.47990005144413,673.4172852208422,3831.713609093969,4.211136010055517,0.05798559773605041,46.74538539792745,29341.0,0.0016549533201814686
405.3155977134242,936.2626421257617,4482.769820178356,4.4664223885369,0.08326139643075957,46.463786690711025,28432.0,0.001707867596565148
405.23071135430916,426.09938440492476,4116.973099504213,4.381764850045514,0.09281838747159211,47.308582812360314,28852.0,0.0016830043544159364
405.2023421800291,640.3404476474257,4063.7509438403076,4.36793521174452,0.0707959471874833,47.308582812360314,29802.0,0.0016293515205045715
404.58801498127343,1029.5304307116105,601.4948386142954,3.78278428262027,0.20776744559254648,18.30391596906798,14394.0,0.003373727453825405
409.2462328767123,907.9875342465754,4111.341125359884,4.405343890608377,0.03588193249902065,46.74538539792745,28886.0,0.0016810232520880254
409.3229859080032,730.113865993087,4236.37095136398,4.226928399027814,0.06333600138501747,54.06695178555464,30037.0,0.0016166031375548363
411.53832339630776,746.9711945980893,3920.135603159928,4.34071672747838,0.02058146516843119,45.90058927627816,29663.0,0.0016369871331278032
410.03925845147216,1006.09546941608,2840.4861596921337,4.2484434019235415,0.044098954494285095,37.73422676700168,29717.0,0.0016340122947434386
409.6204831437992,712.0,4184.838387943372,4.411234136751945,0.08138071139479189,49.561372470091754,29321.0,0.0016560822493061915
412.16919698870765,952.0117314930991,4488.683393029901,4.428378882075476,0.06418482066555345,48.1533789340096,28819.0,0.0016849316596513966
415.4957040266735,401.365670684791,4391.813437747449,4.5220102341869834,0.047562605326442714,43.36620091133029,28370.0,0.0017116002464813446
415.2710427516047,569.3607242339833,4650.321050972132,4.349128725775779,0.047802522758706854,55.75654402885323,29080.0,0.0016698079492297325
417.34730243696293,535.3795605014791,3998.1384450588794,4.336981643496407,0.09343145893177329,46.18218798349459,29877.0,0.0016252610974764076
415.1249102656138,1171.4482412060302,1961.334995762438,4.035396152864395,0.33566508792739086,39.98701642473312,7793.0,0.006232152770754465
418.51447552873776,614.507649174133,4620.1899892999745,4.3477894375457735,0.07339402362302778,51.53256342060677,29351.0,0.001654389432604362
415.10472703062584,797.1994007989348,4229.612582390785,4.38421086705057,0.08156430692423405,43.36620091133029,29505.0,0.0016457538354400594
416.8573252688172,922.9809139784946,4190.1887633804845,4.419417382415922,0.03260350100818381,47.308582812360314,29694.0,0.0016352780326588212
418.09188649966745,359.8713145643981,2540.5835365066355,4.301355902797065,0.3280151666140431,49.561372470091754,12939.0,0.0037531643916767503
419.5638492499085,631.4972557628979,3848.046334112522,4.2513078851092345,0.03991333822923878,45.90058927627816,29977.0,0.0016198390410471796
420.0275964583468,665.067149227687,4357.176796759828,4.414566699790711,0.025582461012521714,52.37735954225606,29533.0,0.0016441934034695646
418.55040676863,830.5178001952489,4326.764136380453,4.481897638636463,0.055299470336412936,43.08460220411386,28868.0,0.0016820714896224832
419.1147551672426,892.4140314272674,4318.8793725783935,4.405403097232987,0.03035023913649421,49.561372470091754,28631.0,0.0016959962171539634
417.9975257094255,967.1459058223151,3641.916080430095,4.331673575399409,0.12031738984502681,45.05579315462887,29472.0,0.001647596722693206
420.48038430744595,434.45709294708496,3868.884638446538,4.422925275902268,0.06067906084650655,41.39500996081527,28373.0,0.0017114192587897507
418.8053303124255,485.2609110422132,4722.973517433971,4.509767601094719,0.02560978880754173,52.09576083503963,30317.0,0.0016016716196309308
419.6785986290937,682.980959634425,4067.130128326905,4.437047646364042,0.0943742943843452,43.08460220411386,30173.0,0.0016093160715200331
420.351242364941,1076.3542074363993,4748.598999790666,4.502965741428786,0.045922190816340636,50.96936600617391,26607.0,0.0018250207275204236
419.74138044696423,468.07271408794253,4271.570789766033,4.472813991324573,0.04658670825365453,44.49259574019601,29942.0,0.0016217326408305467
422.08344187561056,1019.439352002605,3459.1585194466315,4.491226658723935,0.07598271511340572,36.60783193813596,28737.0,0.00168973988739523
424.5379704747972,719.5934964755952,4234.681359120681,4.274876733495442,0.04992970722424811,48.9981750556589,29413.0,0.0016509018883106201
422.1845420497106,856.6193394620361,827.0554030946562,3.8672207931875096,0.12098989723731132,18.86711338350084,15253.0,0.0031837049638609467
427.3447224296739,771.0728777694798,4524.728027553604,4.420669648300755,0.03046830493270736,52.37735954225606,29172.0,0.0016645414986936567
426.73396848662514,872.1520703554415,768.4828719936387,3.532241696634658,0.16709782259481126,24.49908752782945,15362.0,0.0031611122572707223
430.99237646406544,561.4470164252547,4063.1877464258746,4.352717555085907,0.009601889340972853,47.02698410514388,30263.0,0.0016045297632540734
429.3631454994543,599.3740593945661,4902.351893930838,4.3596961394046225,0.10836420305745541,58.57253110101753,29475.0,0.0016474290169574768
431.48061502243803,544.498786139925,3827.771227192939,4.267597536025758,0.06327390014952002,46.463786690711025,30182.0,0.0016088361560975303
430.33618175652765,804.3815530688369,4152.172937906267,4.3703973512484255,0.09056003822836249,52.37735954225606,29256.0,0.001659761929614206
430.9720930232558,1053.626046511628,908.1558307729881,3.8801422494502686,0.1798957237986597,20.838304334015852,13457.0,0.0036086723812604076
433.50334872228365,922.5287730021457,4330.706518281484,4.33887847735461,0.08883927206080201,49.842971177308186,28594.0,0.0016981909524950963
433.3510113780025,1102.3824905183312,4454.89154816393,4.3147938850591245,0.06926550120897694,51.53256342060677,25038.0,0.0019393943571159448
436.20544852498494,1176.1688741721855,1870.9418107459637,3.934766845243802,0.458370421488183,39.98701642473312,7755.0,0.006262698621906116
436.431401807179,373.34825499461164,3396.9252051518,4.556633777462441,0.06798661902095043,35.76303581648666,24973.0,0.0019444426396334437
434.17532334222955,640.3184835420516,4115.001908553698,4.343052967781456,0.06921113152831668,50.68776729895748,29939.0,0.0016218951554069299
434.1086902545003,1119.5665425201737,4536.555173256695,4.399099845849766,0.09573359585173574,48.716576348442466,24879.0,0.0019517898941700126
438.2763939041557,410.8352408348124,4601.041277209257,4.475391910197619,0.06702056984663039,48.9981750556589,27770.0,0.0017485838378180987
434.972201132979,690.5474507971734,4821.814663666938,4.462475025126782,0.025718454733285757,49.27977376287533,29925.0,0.001622653987630129
438.9974804472206,892.8594824418666,5364.736971180217,4.514081921491022,0.06543499116620895,54.348550492771075,29146.0,0.00166602647287884
439.25637818909456,939.0916708354177,4503.326525805155,4.4256404221957855,0.08242028052133647,47.590181519576745,29143.0,0.0016661979865682114
440.11310275183035,737.3264327190103,1115.412479284281,3.909445833564439,0.12320585706702714,26.18867977112803,17856.0,0.002719540813740953
441.51117399087605,1142.2658659121096,4876.4448128669255,4.38953329419607,0.08962831695923823,57.727734979368236,23361.0,0.002078628277719887
441.47781651085404,984.5019014419267,3554.338882485785,4.3375262594773805,0.07718850032652001,43.929398325763145,30005.0,0.001618327342150649
